Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-21,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-22,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-23,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-24,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-25,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-28,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-29,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-30,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-05-31,2.843750,2.843750,2.843750,2.843750,2.033617,0
2012-06-01,2.012500,2.021250,2.012500,2.021250,1.445432,229
2012-06-04,2.021250,2.021250,2.021250,2.021250,1.445432,0
2012-06-05,2.021250,2.021250,2.021250,2.021250,1.445432,0
2012-06-06,2.021250,2.021250,2.021250,2.021250,1.445432,0
2012-06-08,1.925000,1.925000,1.925000,1.925000,1.376602,4571
2012-06-11,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-12,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-13,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-14,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-15,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-18,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-19,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-20,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-21,1.925000,1.925000,1.925000,1.925000,1.376602,2514
2012-06-22,1.925000,1.925000,1.925000,1.925000,1.376602,229
2012-06-25,1.925000,1.925000,1.925000,1.925000,1.376602,4000
2012-06-26,1.925000,1.925000,1.925000,1.925000,1.376602,114
2012-06-27,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-28,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-06-29,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-02,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-03,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-04,1.925000,1.925000,1.925000,1.925000,1.376602,4229
2012-07-05,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-06,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-10,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-11,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-12,1.750000,1.925000,1.750000,1.925000,1.376602,3200
2012-07-13,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-16,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-17,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-18,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-19,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-20,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-23,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-24,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-25,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-26,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-27,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-30,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-07-31,1.750000,1.750000,1.750000,1.750000,1.251456,359
2012-08-01,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-02,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-03,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-06,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-07,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-08,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-09,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-10,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-13,1.750000,1.750000,1.750000,1.750000,1.251456,0
2012-08-14,1.758750,1.925000,1.758750,1.925000,1.376602,33
2012-08-15,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-16,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-17,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-20,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-21,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-22,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-23,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-24,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-27,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-28,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-29,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-30,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-08-31,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-03,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-04,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-05,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-06,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-10,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-11,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-12,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-13,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-14,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-17,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-18,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-19,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-20,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-21,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-24,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-25,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-26,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-27,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-09-28,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-01,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-02,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-03,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-04,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-05,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-08,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-09,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-10,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-11,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-15,2.065000,2.187500,2.065000,2.187500,1.564320,343
2012-10-16,2.187500,2.187500,2.187500,2.187500,1.564320,0
2012-10-17,2.870000,2.870000,2.870000,2.870000,2.052389,16
2012-10-18,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-19,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-22,1.925000,1.925000,1.925000,1.925000,1.376602,0
2012-10-23,3.246250,3.500000,3.246250,3.500000,2.502912,49
2012-10-24,3.500000,3.500000,3.500000,3.500000,2.502912,16
2012-10-25,3.937500,3.937500,3.937500,3.937500,2.815777,16
2012-10-26,4.112500,4.112500,4.112500,4.112500,2.940922,33
2012-10-29,4.112500,4.112500,4.112500,4.112500,2.940922,0
2012-10-30,4.366250,4.366250,4.366250,4.366250,3.122384,327
2012-10-31,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-01,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-05,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-06,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-07,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-08,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-09,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-12,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-13,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-14,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-16,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-19,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-21,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-22,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-23,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-26,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-27,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-28,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-29,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-11-30,4.366250,4.366250,4.366250,4.366250,3.122384,327
2012-12-03,4.366250,4.366250,4.366250,4.366250,3.122384,0
2012-12-04,4.366250,4.366250,4.366250,4.366250,3.122384,81
2012-12-05,5.056250,5.161250,5.005000,5.112500,3.656040,4265600
2012-12-06,5.183750,5.397500,5.125000,5.397500,3.859849,11405600
2012-12-07,5.373750,5.531250,5.336250,5.468750,3.910801,8202400
2012-12-10,5.497500,5.500000,5.357500,5.375000,3.843760,5569600
2012-12-11,5.397500,5.408750,5.262500,5.350000,3.825880,5729600
2012-12-12,5.336250,5.375000,5.277500,5.375000,3.843760,3867200
2012-12-13,5.253750,5.445000,5.253750,5.412500,3.870575,6415200
2012-12-14,5.373750,5.500000,5.336250,5.437500,3.888453,1723200
2012-12-17,5.491250,5.635000,5.376250,5.625000,4.022539,4414400
2012-12-18,5.625000,5.815000,5.601250,5.800000,4.147684,12344000
2012-12-19,5.772500,5.826250,5.631250,5.812500,4.156623,9903200
2012-12-20,5.813750,5.937500,5.711250,5.810000,4.154835,7353600
2012-12-21,5.753750,5.841250,5.671250,5.781250,4.134276,5553600
2012-12-26,5.793750,5.800000,5.687500,5.687500,4.067233,1620000
2012-12-27,5.625000,5.783750,5.606250,5.637500,4.031476,2300800
2012-12-28,5.637500,5.781250,5.625000,5.781250,4.134276,4268800
2013-01-02,5.936250,5.936250,5.627500,5.687500,4.067233,2392000
2013-01-03,5.712500,5.712500,5.490000,5.550000,3.968904,4185600
2013-01-04,5.536250,5.737500,5.440000,5.737500,4.102991,4909600
2013-01-07,5.686250,5.750000,5.633750,5.737500,4.102991,2370400
2013-01-08,5.687500,5.745000,5.487500,5.500000,3.933148,8401600
2013-01-09,5.560000,5.636250,5.495000,5.540000,3.961753,13913600
2013-01-10,5.695000,5.695000,5.487500,5.625000,4.022539,5908000
2013-01-11,5.600000,5.737500,5.591250,5.698750,4.075277,5255200
2013-01-14,5.673750,5.681250,5.328750,5.388750,3.853592,93581600
2013-01-15,5.673750,5.681250,5.312500,5.343750,3.821411,6092000
2013-01-16,5.360000,5.455000,5.147500,5.402500,3.863425,9816000
2013-01-17,5.375000,5.523750,5.375000,5.475000,3.915270,8480000
2013-01-18,5.445000,5.508750,5.393750,5.462500,3.906332,5317600
2013-01-21,5.448750,5.500000,5.393750,5.500000,3.933148,3027200
2013-01-22,5.525000,5.532500,5.437500,5.487500,3.924209,4852000
2013-01-23,5.525000,5.572500,5.437500,5.555000,3.972480,10492000
2013-01-24,5.567500,5.736250,5.520000,5.693750,4.071703,15075200
2013-01-28,5.681250,5.775000,5.631250,5.750000,4.111928,9405600
2013-01-29,5.730000,5.931250,5.711250,5.931250,4.241543,13282400
2013-01-30,5.922500,6.111250,5.921250,6.038750,4.318419,12032800
2013-01-31,6.052500,6.125000,5.978750,6.112500,4.371159,7564000
2013-02-01,6.060000,6.205000,6.055000,6.131250,4.384566,5417600
2013-02-04,6.123750,6.142500,6.055000,6.112500,4.371159,5664000
2013-02-05,6.198750,6.198750,6.075000,6.161250,4.406020,5867200
2013-02-06,6.223750,6.240000,6.131250,6.181250,4.420322,5665600
2013-02-07,6.150000,6.275000,6.088750,6.182500,4.421216,6226400
2013-02-08,6.167500,6.356250,6.153750,6.312500,4.514182,9074400
2013-02-13,6.296250,6.461250,6.280000,6.301250,4.506137,2589600
2013-02-14,6.351250,6.373750,6.302500,6.336250,4.531165,8069600
2013-02-15,6.337500,6.437500,6.271250,6.400000,4.576753,6355200
2013-02-18,6.435000,6.471250,6.316250,6.400000,4.576753,6926400
2013-02-19,6.375000,6.440000,6.212500,6.327500,4.524909,7113600
2013-02-20,6.312500,6.395000,6.218750,6.250000,4.469487,6141600
2013-02-21,6.218750,6.307500,6.127500,6.281250,4.491835,4352000
2013-02-22,6.250000,6.452500,6.250000,6.400000,4.576753,5444000
2013-02-25,6.437500,6.437500,6.300000,6.381250,4.563347,5032800
2013-02-26,6.318750,6.417500,6.318750,6.375000,4.558876,4185600
2013-02-27,6.400000,6.437500,6.331250,6.372500,4.557088,3423200
2013-02-28,6.375000,6.476250,6.318750,6.475000,4.630388,17562400
2013-03-01,6.381250,6.481250,6.358750,6.401250,4.577649,6769600
2013-03-04,6.351250,6.662500,6.351250,6.607500,4.725142,7862400
2013-03-05,6.648750,6.790000,6.600000,6.600000,4.719779,7654400
2013-03-06,6.685000,6.810000,6.470000,6.612500,4.728717,4278800
2013-03-07,6.637500,6.745000,6.280000,6.390000,4.569604,9754000
2013-03-08,6.400000,6.520000,6.192500,6.427500,4.596420,4219200
2013-03-11,6.400000,6.402500,6.170000,6.225000,4.451610,9644800
2013-03-12,6.217500,6.235000,6.015000,6.075000,4.344341,7337200
2013-03-13,6.122500,6.282500,6.075000,6.187500,4.424792,4951200
2013-03-14,6.237500,6.300000,6.097500,6.177500,4.417642,11868000
2013-03-15,6.102500,6.190000,5.977500,6.030000,4.312160,18054400
2013-03-18,6.100000,6.160000,5.890000,6.160000,4.405127,5120800
2013-03-19,6.100000,6.347500,5.890000,6.295000,4.501668,6126000
2013-03-20,6.375000,6.435000,6.102500,6.107500,4.367582,15468400
2013-03-21,6.082500,6.097500,5.905000,6.097500,4.483156,6724000
2013-03-22,6.070000,6.115000,5.830000,5.895000,4.334267,11838000
2013-03-25,5.930000,6.225000,5.870000,6.217500,4.571384,6182400
2013-03-26,6.187500,6.275000,6.027500,6.200000,4.558518,11516400
2013-03-27,6.175000,6.410000,6.160000,6.400000,4.705565,4717600
2013-03-28,6.400000,6.495000,6.270000,6.487500,4.769900,7668800
2013-04-01,6.462500,6.527500,6.350000,6.402500,4.707406,6361200
2013-04-02,6.462500,6.565000,6.350000,6.465000,4.753356,7770800
2013-04-03,6.460000,6.497500,6.317500,6.425000,4.723948,5186400
2013-04-04,6.430000,6.482500,6.287500,6.375000,4.687185,3454800
2013-04-05,6.365000,6.475000,6.230000,6.447500,4.740490,6502400
2013-04-08,6.422500,6.555000,6.375000,6.437500,4.733139,4273600
2013-04-09,6.512500,6.537500,6.420000,6.500000,4.779091,3414000
2013-04-10,6.510000,6.637500,6.425000,6.612500,4.861806,4658800
2013-04-11,6.562500,6.637500,6.552500,6.600000,4.852616,4172800
2013-04-12,6.592500,6.665000,6.505000,6.600000,4.852616,11241600
2013-04-15,6.540000,6.700000,6.517500,6.612500,4.861806,3632000
2013-04-16,6.662500,6.672500,6.520000,6.582500,4.839748,6364800
2013-04-17,6.550000,6.592500,6.450000,6.497500,4.777253,2812000
2013-04-18,6.437500,6.545000,6.327500,6.425000,4.723948,3758400
2013-04-19,6.425000,6.510000,6.290000,6.320000,4.646747,5751200
2013-04-22,6.937500,7.045000,6.597500,6.812500,5.008855,25351200
2013-04-23,6.755000,6.945000,6.755000,6.925000,5.134310,14830800
2013-04-24,6.867500,6.965000,6.725000,6.925000,5.134310,13168000
2013-04-25,6.897500,6.970000,6.807500,6.835000,5.067582,7922800
2013-04-29,6.777500,6.865000,6.655000,6.750000,5.004561,6482800
2013-04-30,6.847500,7.007500,6.787500,6.987500,5.180647,8374000
2013-05-02,6.987500,7.315000,6.987500,7.117500,5.277032,14105200
2013-05-03,7.230000,7.260000,7.040000,7.100000,5.264057,7980000
2013-05-06,7.172500,7.225000,7.085000,7.205000,5.341905,2980800
2013-05-07,7.200000,7.310000,7.127500,7.225000,5.356735,5471200
2013-05-08,7.225000,7.420000,7.055000,7.277500,5.395659,9029200
2013-05-09,7.237500,7.382500,7.237500,7.372500,5.466093,6501200
2013-05-10,7.287500,7.370000,7.225000,7.237500,5.366001,7122000
2013-05-13,7.200000,7.497500,7.200000,7.497500,5.558771,9297600
2013-05-14,7.562500,7.737500,7.452500,7.485000,5.549502,14511600
2013-05-15,7.545000,7.800000,7.525000,7.752500,5.867546,15384400
2013-05-16,7.722500,7.807500,7.715000,7.775000,5.884575,6103600
2013-05-17,7.810000,7.837500,7.667500,7.750000,5.865653,9753600
2013-05-20,7.810000,7.837500,7.667500,7.775000,5.884575,4290000
2013-05-21,7.755000,7.782500,7.747500,7.772500,5.882683,3684400
2013-05-22,7.775000,7.920000,7.732500,7.862500,5.950799,11066400
2013-05-23,7.820000,7.877500,7.712500,7.750000,5.865653,5918000
2013-05-24,7.785000,7.937500,7.760000,7.862500,5.950799,7045200
2013-05-27,7.827500,8.057500,7.825000,7.995000,6.051084,2384000
2013-05-28,8.062500,8.205000,8.007500,8.037500,6.083251,6491200
2013-05-29,7.975000,7.990000,7.742500,7.800000,5.903497,8232400
2013-05-31,7.687500,7.862500,7.465000,7.762500,5.875114,11832800
2013-06-03,7.855000,7.967500,7.790000,7.887500,5.969721,15648000
2013-06-04,7.950000,8.105000,7.625000,7.650000,5.789968,7494400
2013-06-05,7.650000,7.687500,7.500000,7.612500,5.761585,4284000
2013-06-06,7.607500,7.695000,7.467500,7.505000,5.680223,5444000
2013-06-07,7.477500,7.497500,7.297500,7.375000,5.581831,4197600
2013-06-10,7.350000,7.525000,7.322500,7.457500,5.644272,3872400
2013-06-11,7.437500,7.645000,7.370000,7.625000,5.771047,10203600
2013-06-12,7.637500,7.750000,7.547500,7.607500,5.757801,10706000
2013-06-13,7.537500,7.737500,7.525000,7.682500,5.814565,5264000
2013-06-14,7.787500,7.872500,7.647500,7.750000,5.865653,7190800
2013-06-17,7.717500,7.912500,7.652500,7.762500,5.875114,3830800
2013-06-18,7.802500,7.977500,7.725000,7.925000,5.998103,7086000
2013-06-19,7.925000,8.055000,7.547500,7.650000,5.789968,10640800
2013-06-20,7.582500,7.585000,7.095000,7.392500,5.595078,13867600
2013-06-21,7.375000,7.520000,7.312500,7.437500,5.629135,12992800
2013-06-24,7.315000,7.325000,6.920000,7.205000,5.453165,12981600
2013-06-25,7.297500,7.297500,7.140000,7.237500,5.477763,4610400
2013-06-26,7.220000,7.592500,7.170000,7.500000,5.676439,5707600
2013-06-27,7.500000,7.762500,7.450000,7.712500,5.837271,6704800
2013-06-28,7.707500,7.872500,7.625000,7.697500,5.825917,10792800
2013-07-01,7.707500,7.872500,7.582500,7.750000,5.865653,7805600
2013-07-02,7.685000,7.775000,7.257500,7.375000,5.581831,11912800
2013-07-03,7.447500,7.467500,7.150000,7.300000,5.525067,6593200
2013-07-04,7.375000,7.425000,7.160000,7.250000,5.487225,2910400
2013-07-05,7.345000,7.345000,7.080000,7.225000,5.468303,5611600
2013-07-08,7.287500,7.332500,7.087500,7.322500,5.542096,3757600
2013-07-10,7.407500,7.510000,7.330000,7.510000,5.684008,4075600
2013-07-11,7.590000,7.655000,7.452500,7.537500,5.704822,4227600
2013-07-12,7.485000,7.552500,7.400000,7.500000,5.676439,3387600
2013-07-15,7.400000,7.645000,7.400000,7.552500,5.716174,4398000
2013-07-16,7.647500,7.737500,7.527500,7.725000,5.846732,4072800
2013-07-17,7.750000,7.842500,7.677500,7.795000,5.899712,8654800
2013-07-18,7.707500,7.752500,7.625000,7.730000,5.850517,6117600
2013-07-19,7.747500,7.747500,7.555000,7.640000,5.782400,4264800
2013-07-22,7.612500,7.682500,7.537500,7.655000,5.793753,5893600
2013-07-23,7.667500,7.725000,7.575000,7.700000,5.827811,3729600
2013-07-24,7.657500,7.687500,7.500000,7.555000,5.718066,8305200
2013-07-25,7.492500,7.767500,7.470000,7.767500,5.878899,10553600
2013-07-29,7.847500,7.977500,7.757500,7.962500,6.026486,7159600
2013-07-30,7.942500,8.032500,7.882500,8.027500,6.075681,7333600
2013-07-31,8.027500,8.137500,7.917500,8.125000,6.149475,9168000
2013-08-01,8.075000,8.172500,7.925000,8.015000,6.066222,6910800
2013-08-02,8.025000,8.100000,7.920000,8.060000,6.100280,3004800
2013-08-05,8.055000,8.082500,7.842500,7.920000,5.994320,3423200
2013-08-06,7.947500,7.947500,7.737500,7.800000,5.903497,3204400
2013-08-07,7.867500,7.867500,7.557500,7.585000,5.740772,5683600
2013-08-08,7.887500,8.140000,7.775000,7.977500,6.037839,14019600
2013-08-09,8.015000,8.265000,7.982500,8.137500,6.227850,7817200
2013-08-12,8.102500,8.262500,8.032500,8.077500,6.181930,5370400
2013-08-13,8.057500,8.137500,7.980000,8.075000,6.180017,3521200
2013-08-14,8.072500,8.102500,7.755000,7.787500,5.959985,6101600
2013-08-15,7.787500,7.825000,7.697500,7.820000,5.984858,3884000
2013-08-16,7.790000,7.805000,7.632500,7.637500,5.845186,5434400
2013-08-19,7.650000,7.682500,7.275000,7.362500,5.634722,6380000
2013-08-20,7.362500,7.507500,7.285000,7.500000,5.739954,9509600
2013-08-21,7.437500,7.562500,7.220000,7.312500,5.596456,10701600
2013-08-22,7.355000,7.452500,7.217500,7.272500,5.565842,8949200
2013-08-23,7.310000,7.560000,7.217500,7.500000,5.739954,5300400
2013-08-26,7.525000,7.625000,7.472500,7.575000,5.797354,13444000
2013-08-27,7.475000,7.800000,7.437500,7.787500,5.959985,7376800
2013-08-28,7.787500,7.860000,7.710000,7.787500,5.959985,5435200
2013-08-29,7.790000,8.135000,7.742500,8.125000,6.218283,8380800
2013-08-30,7.790000,8.315000,7.742500,8.032500,6.147492,19896800
2013-09-02,8.122500,8.250000,8.080000,8.185000,6.264204,6346000
2013-09-03,8.140000,8.210000,7.662500,7.762500,5.940852,50529600
2013-09-04,7.762500,7.925000,7.662500,7.925000,6.065218,6705600
2013-09-05,7.875000,8.105000,7.777500,8.067500,6.174277,15284800
2013-09-06,8.137500,8.170000,7.917500,8.125000,6.218283,7424000
2013-09-09,8.062500,8.250000,8.062500,8.175000,6.256550,6974000
2013-09-10,8.180000,8.202500,8.000000,8.062500,6.170452,4390400
2013-09-11,8.007500,8.077500,7.810000,7.995000,6.118791,6880400
2013-09-12,7.962500,7.990000,7.850000,7.925000,6.065218,8342000
2013-09-13,7.910000,8.102500,7.842500,8.030000,6.145577,11324800
2013-09-16,8.100000,8.122500,7.980000,8.050000,6.160885,4103600
2013-09-17,8.047500,8.085000,7.707500,7.745000,5.927460,62704400
2013-09-18,7.742500,7.987500,7.737500,7.950000,6.084351,22752000
2013-09-19,7.925000,8.020000,7.702500,7.807500,5.975292,12426400
2013-09-20,7.897500,7.897500,7.670000,7.722500,5.910240,3926400
2013-09-23,7.897500,7.897500,7.595000,7.875000,6.026951,10783200
2013-09-24,7.897500,8.092500,7.595000,8.075000,6.180017,14886800
2013-09-25,8.030000,8.210000,7.920000,8.037500,6.151318,12674400
2013-09-26,8.075000,8.112500,7.862500,7.975000,6.103485,6137200
2013-09-27,8.025000,8.027500,7.850000,8.000000,6.122619,6744000
2013-09-30,8.025000,8.045000,7.810000,7.877500,6.028865,10414400
2013-10-01,7.882500,7.905000,7.735000,7.772500,5.948506,7271600
2013-10-02,7.750000,7.855000,7.665000,7.700000,5.893020,6854000
2013-10-03,7.705000,7.755000,7.452500,7.537500,5.768654,9752800
2013-10-04,7.540000,7.882500,7.537500,7.750000,5.931285,9280000
2013-10-07,7.725000,7.837500,7.685000,7.775000,5.950419,6321200
2013-10-08,7.765000,7.835000,7.672500,7.730000,5.915979,6456800
2013-10-09,7.747500,7.952500,7.622500,7.952500,6.086265,22414000
2013-10-10,7.987500,8.000000,7.875000,7.950000,6.084351,3735600
2013-10-11,7.952500,8.147500,7.952500,8.147500,6.235503,15724000
2013-10-14,8.135000,8.222500,8.070000,8.215000,6.287163,7163200
2013-10-15,8.165000,8.245000,8.075000,8.075000,6.180017,13384800
2013-10-16,8.125000,8.125000,7.812500,7.855000,6.011645,14773600
2013-10-17,7.805000,7.942500,7.607500,7.645000,5.850926,11769600
2013-10-18,7.682500,7.920000,7.617500,7.837500,5.998251,7559200
2013-10-21,7.837500,8.037500,7.807500,8.022500,6.139837,4657600
